timestamp,open,high,low,close,volume
2020-01-01 00:00:00,7195.24000000,7196.25000000,7175.46000000,7177.02000000,511.81490100
2020-01-01 01:00:00,7176.47000000,7230.00000000,7175.71000000,7216.27000000,883.05260300
2020-01-01 02:00:00,7215.52000000,7244.87000000,7211.41000000,7242.85000000,655.15680900
2020-01-01 03:00:00,7242.66000000,7245.00000000,7220.00000000,7225.01000000,783.72486700
2020-01-01 04:00:00,7225.00000000,7230.00000000,7215.03000000,7217.27000000,467.81257800
2020-01-01 05:00:00,7217.26000000,7229.76000000,7216.65000000,7224.21000000,344.67059600
2020-01-01 06:00:00,7224.24000000,7236.27000000,7221.51000000,7225.62000000,621.46702300
2020-01-01 07:00:00,7225.88000000,7232.94000000,7199.11000000,7209.83000000,627.34485400
2020-01-01 08:00:00,7209.83000000,7210.00000000,7180.00000000,7200.64000000,915.54597400
2020-01-01 09:00:00,7200.29000000,7210.51000000,7188.00000000,7188.77000000,636.38610200
2020-01-01 10:00:00,7189.07000000,7210.00000000,7185.20000000,7202.00000000,537.76280400
2020-01-01 11:00:00,7202.01000000,7237.73000000,7188.61000000,7197.20000000,1076.95948100
2020-01-01 12:00:00,7197.20000000,7233.33000000,7196.15000000,7225.59000000,868.75358000
2020-01-01 13:00:00,7225.84000000,7231.89000000,7212.88000000,7221.20000000,612.18090200
2020-01-01 14:00:00,7221.17000000,7234.97000000,7208.17000000,7221.43000000,617.71418500
2020-01-01 15:00:00,7221.60000000,7255.00000000,7218.29000000,7234.19000000,1393.88879200
2020-01-01 16:00:00,7234.20000000,7246.42000000,7214.00000000,7245.37000000,881.93278000
2020-01-01 17:00:00,7244.34000000,7249.99000000,7224.92000000,7236.83000000,1069.21056700
2020-01-01 18:00:00,7237.02000000,7246.72000000,7225.17000000,7240.67000000,611.69330700
2020-01-01 19:00:00,7240.80000000,7241.00000000,7225.49000000,7229.48000000,417.74663700
2020-01-01 20:00:00,7229.48000000,7242.98000000,7224.68000000,7236.73000000,391.83417400
2020-01-01 21:00:00,7237.26000000,7242.75000000,7227.00000000,7233.17000000,285.45407800
2020-01-01 22:00:00,7233.32000000,7234.49000000,7186.00000000,7197.99000000,769.03041100
2020-01-01 23:00:00,7197.62000000,7204.17000000,7175.15000000,7200.85000000,811.25016000
2020-01-02 00:00:00,7200.77000000,7212.50000000,7185.46000000,7211.02000000,391.35237700
2020-01-02 01:00:00,7211.04000000,7211.16000000,7185.11000000,7190.99000000,402.66013900
2020-01-02 02:00:00,7190.99000000,7191.00000000,7155.35000000,7169.02000000,1387.37788600
2020-01-02 03:00:00,7169.04000000,7169.06000000,7120.37000000,7129.61000000,1557.96443000
2020-01-02 04:00:00,7129.25000000,7161.00000000,7116.70000000,7142.21000000,1252.44787700
2020-01-02 05:00:00,7142.61000000,7152.05000000,7126.93000000,7138.93000000,569.50899000
2020-01-02 06:00:00,7138.93000000,7149.02000000,7121.43000000,7135.97000000,687.60066500
2020-01-02 07:00:00,7136.04000000,7140.63000000,7105.00000000,7110.57000000,1548.40382300
2020-01-02 08:00:00,7110.98000000,7157.48000000,7109.11000000,7154.36000000,1114.82512800
2020-01-02 09:00:00,7153.57000000,7165.00000000,7135.36000000,7162.01000000,840.00132800
2020-01-02 10:00:00,7162.18000000,7180.00000000,7153.33000000,7161.83000000,1446.21998400
2020-01-02 11:00:00,7161.89000000,7168.67000000,7139.03000000,7139.79000000,761.15657000
2020-01-02 12:00:00,7139.73000000,7163.40000000,7139.03000000,7158.29000000,794.03049700
2020-01-02 13:00:00,7158.86000000,7163.35000000,7107.43000000,7131.15000000,1566.28069300
2020-01-02 14:00:00,7131.18000000,7157.10000000,7122.34000000,7135.59000000,956.30092500
2020-01-02 15:00:00,7135.59000000,7152.00000000,7120.00000000,7130.98000000,862.42971800
2020-01-02 16:00:00,7130.37000000,7146.85000000,7020.00000000,7052.32000000,3604.47415200
2020-01-02 17:00:00,7052.32000000,7053.09000000,6924.74000000,6970.04000000,6183.82554000
2020-01-02 18:00:00,6970.04000000,6989.68000000,6949.96000000,6974.02000000,1513.59793900
2020-01-02 19:00:00,6974.02000000,6995.00000000,6960.00000000,6983.27000000,1397.13060200
2020-01-02 20:00:00,6982.63000000,6983.22000000,6941.27000000,6948.49000000,1138.64633400
2020-01-02 21:00:00,6948.16000000,6985.00000000,6946.20000000,6977.73000000,665.85671500
2020-01-02 22:00:00,6977.55000000,6978.24000000,6963.02000000,6974.80000000,568.32402900
2020-01-02 23:00:00,6974.80000000,6974.80000000,6950.00000000,6965.71000000,741.06759100
2020-01-03 00:00:00,6965.49000000,6966.47000000,6912.88000000,6937.00000000,1106.73204300
2020-01-03 01:00:00,6937.00000000,6946.07000000,6878.19000000,6888.85000000,2402.58168400
2020-01-03 02:00:00,6888.26000000,6966.80000000,6871.04000000,6956.88000000,2869.99355300
2020-01-03 03:00:00,6957.66000000,6966.36000000,6940.00000000,6952.04000000,1246.58950800
2020-01-03 04:00:00,6952.04000000,7264.71000000,6948.64000000,7210.19000000,9560.89769700
2020-01-03 05:00:00,7210.20000000,7249.00000000,7168.48000000,7220.47000000,3575.77096500
2020-01-03 06:00:00,7220.49000000,7225.00000000,7190.14000000,7202.22000000,2075.25916000
2020-01-03 07:00:00,7202.06000000,7232.00000000,7185.04000000,7203.21000000,2185.37688400
2020-01-03 08:00:00,7202.28000000,7297.29000000,7202.28000000,7260.60000000,3976.53450900
2020-01-03 09:00:00,7260.64000000,7358.88000000,7256.56000000,7348.42000000,5469.03063200
2020-01-03 10:00:00,7349.30000000,7371.92000000,7281.30000000,7312.25000000,3924.46241400
2020-01-03 11:00:00,7312.26000000,7346.00000000,7306.61000000,7340.46000000,1826.85746600
2020-01-03 12:00:00,7340.46000000,7350.19000000,7303.14000000,7322.78000000,1717.22262000
2020-01-03 13:00:00,7324.10000000,7380.00000000,7311.59000000,7348.87000000,1906.46899800
2020-01-03 14:00:00,7348.36000000,7362.31000000,7229.30000000,7254.73000000,4583.64311900
2020-01-03 15:00:00,7255.49000000,7322.44000000,7252.48000000,7320.18000000,2371.65079200
2020-01-03 16:00:00,7320.17000000,7405.00000000,7293.10000000,7386.03000000,5852.32693400
2020-01-03 17:00:00,7388.21000000,7403.20000000,7335.21000000,7355.26000000,2201.22306300
2020-01-03 18:00:00,7355.23000000,7369.47000000,7330.32000000,7342.96000000,1422.53160200
2020-01-03 19:00:00,7342.95000000,7352.33000000,7280.00000000,7343.08000000,2259.00287800
2020-01-03 20:00:00,7343.62000000,7361.00000000,7297.01000000,7316.99000000,1546.01318200
2020-01-03 21:00:00,7317.01000000,7335.00000000,7262.68000000,7283.00000000,1227.92914500
2020-01-03 22:00:00,7281.69000000,7320.54000000,7260.01000000,7300.56000000,1407.54526500
2020-01-03 23:00:00,7301.32000000,7346.08000000,7291.75000000,7344.96000000,1712.85633800
2020-01-04 00:00:00,7345.00000000,7350.00000000,7289.98000000,7302.24000000,1240.40648400
2020-01-04 01:00:00,7304.96000000,7312.58000000,7280.85000000,7309.16000000,821.32123900
2020-01-04 02:00:00,7308.71000000,7328.99000000,7296.18000000,7327.83000000,868.28171500
2020-01-04 03:00:00,7328.21000000,7339.69000000,7318.56000000,7333.11000000,763.77539700
2020-01-04 04:00:00,7333.14000000,7338.46000000,7312.65000000,7334.86000000,691.83320500
2020-01-04 05:00:00,7334.59000000,7369.28000000,7325.00000000,7344.69000000,1306.73878500
2020-01-04 06:00:00,7344.70000000,7367.88000000,7340.00000000,7354.96000000,1168.09703600
2020-01-04 07:00:00,7354.95000000,7363.63000000,7327.32000000,7348.11000000,1352.88086500
2020-01-04 08:00:00,7348.04000000,7365.00000000,7330.00000000,7346.59000000,1272.74322500
2020-01-04 09:00:00,7346.40000000,7369.18000000,7339.28000000,7363.88000000,1084.11063300
2020-01-04 10:00:00,7364.32000000,7369.63000000,7304.36000000,7318.30000000,1807.55155200
2020-01-04 11:00:00,7318.15000000,7339.27000000,7302.10000000,7336.45000000,1520.45465500
2020-01-04 12:00:00,7336.75000000,7339.58000000,7305.00000000,7312.89000000,1131.42266700
2020-01-04 13:00:00,7312.79000000,7326.49000000,7291.00000000,7303.88000000,1549.12832600
2020-01-04 14:00:00,7303.72000000,7323.74000000,7296.44000000,7316.72000000,874.23169300
2020-01-04 15:00:00,7315.51000000,7332.00000000,7305.00000000,7318.99000000,870.05060000
2020-01-04 16:00:00,7318.98000000,7323.26000000,7297.91000000,7307.11000000,1043.41794200
2020-01-04 17:00:00,7308.00000000,7352.00000000,7305.00000000,7351.99000000,1237.98429600
2020-01-04 18:00:00,7351.36000000,7404.00000000,7272.21000000,7306.92000000,4110.02446900
2020-01-04 19:00:00,7306.60000000,7353.84000000,7283.01000000,7334.83000000,1966.92940100
2020-01-04 20:00:00,7334.89000000,7352.64000000,7310.67000000,7341.06000000,1433.86406100
2020-01-04 21:00:00,7340.90000000,7367.31000000,7330.72000000,7350.68000000,869.00751400
2020-01-04 22:00:00,7350.72000000,7359.70000000,7342.67000000,7350.24000000,474.92610900
2020-01-04 23:00:00,7350.05000000,7363.00000000,7328.90000000,7354.11000000,528.79310800
