timestamp,open,high,low,close,volume
2023-01-01 00:00:00,88082.00000000,88124.00000000,87941.00000000,88014.00000000,3.28312000
2023-01-01 01:00:00,88021.00000000,88125.00000000,88000.00000000,88088.00000000,1.74680000
2023-01-01 02:00:00,88090.00000000,88119.00000000,88021.00000000,88071.00000000,2.62316000
2023-01-01 03:00:00,88071.00000000,88071.00000000,87900.00000000,87937.00000000,2.78377000
2023-01-01 04:00:00,87922.00000000,87949.00000000,87837.00000000,87913.00000000,2.70237000
2023-01-01 05:00:00,87913.00000000,87970.00000000,87845.00000000,87967.00000000,1.36050000
2023-01-01 06:00:00,87954.00000000,88074.00000000,87945.00000000,88038.00000000,0.61691000
2023-01-01 07:00:00,88043.00000000,88075.00000000,87795.00000000,87946.00000000,3.03963000
2023-01-01 08:00:00,87941.00000000,87989.00000000,87889.00000000,87898.00000000,1.04414000
2023-01-01 09:00:00,87910.00000000,88117.00000000,87887.00000000,88095.00000000,1.00065000
2023-01-01 10:00:00,88107.00000000,88190.00000000,88075.00000000,88172.00000000,3.71797000
2023-01-01 11:00:00,88159.00000000,88188.00000000,88072.00000000,88159.00000000,3.41009000
2023-01-01 12:00:00,88160.00000000,88256.00000000,88135.00000000,88198.00000000,5.58384000
2023-01-01 13:00:00,88207.00000000,88243.00000000,88047.00000000,88146.00000000,3.55401000
2023-01-01 14:00:00,88143.00000000,88199.00000000,88099.00000000,88144.00000000,3.57024000
2023-01-01 15:00:00,88133.00000000,88201.00000000,88029.00000000,88162.00000000,5.91349000
2023-01-01 16:00:00,88162.00000000,88277.00000000,88156.00000000,88191.00000000,3.35137000
2023-01-01 17:00:00,88200.00000000,88350.00000000,88183.00000000,88297.00000000,8.09836000
2023-01-01 18:00:00,88310.00000000,88390.00000000,88182.00000000,88216.00000000,5.61659000
2023-01-01 19:00:00,88216.00000000,88349.00000000,88177.00000000,88244.00000000,2.89841000
2023-01-01 20:00:00,88229.00000000,88390.00000000,88219.00000000,88249.00000000,3.74292000
2023-01-01 21:00:00,88257.00000000,88287.00000000,88175.00000000,88219.00000000,2.47468000
2023-01-01 22:00:00,88220.00000000,88272.00000000,88119.00000000,88149.00000000,2.57304000
2023-01-01 23:00:00,88149.00000000,88271.00000000,88079.00000000,88170.00000000,4.89030000
2023-01-02 00:00:00,88181.00000000,88219.00000000,88025.00000000,88065.00000000,6.11443000
2023-01-02 01:00:00,88056.00000000,88077.00000000,87922.00000000,88009.00000000,9.14588000
2023-01-02 02:00:00,88002.00000000,88065.00000000,87933.00000000,88031.00000000,4.36052000
2023-01-02 03:00:00,88031.00000000,88580.00000000,88010.00000000,88414.00000000,8.01008000
2023-01-02 04:00:00,88434.00000000,88434.00000000,88188.00000000,88216.00000000,1.67168000
2023-01-02 05:00:00,88216.00000000,88307.00000000,88090.00000000,88230.00000000,2.78837000
2023-01-02 06:00:00,88232.00000000,88291.00000000,88140.00000000,88170.00000000,0.80730000
2023-01-02 07:00:00,88173.00000000,88759.00000000,88160.00000000,88542.00000000,7.70256000
2023-01-02 08:00:00,88554.00000000,88783.00000000,88504.00000000,88546.00000000,3.26862000
2023-01-02 09:00:00,88579.00000000,88618.00000000,88444.00000000,88457.00000000,6.03510000
2023-01-02 10:00:00,88444.00000000,88640.00000000,88418.00000000,88589.00000000,5.77452000
2023-01-02 11:00:00,88563.00000000,88605.00000000,88321.00000000,88518.00000000,11.93319000
2023-01-02 12:00:00,88541.00000000,89344.00000000,88526.00000000,89061.00000000,42.99606000
2023-01-02 13:00:00,89095.00000000,89228.00000000,88932.00000000,89046.00000000,18.63164000
2023-01-02 14:00:00,89041.00000000,89218.00000000,88939.00000000,89161.00000000,19.44046000
2023-01-02 15:00:00,89196.00000000,89349.00000000,89077.00000000,89245.00000000,16.50928000
2023-01-02 16:00:00,89259.00000000,89299.00000000,88950.00000000,89020.00000000,17.90222000
2023-01-02 17:00:00,89001.00000000,89200.00000000,88950.00000000,89065.00000000,14.01029000
2023-01-02 18:00:00,89068.00000000,89300.00000000,89002.00000000,89237.00000000,11.15344000
2023-01-02 19:00:00,89237.00000000,89320.00000000,89021.00000000,89193.00000000,17.40601000
2023-01-02 20:00:00,89219.00000000,89242.00000000,89019.00000000,89165.00000000,12.73178000
2023-01-02 21:00:00,89164.00000000,89402.00000000,89037.00000000,89254.00000000,12.19788000
2023-01-02 22:00:00,89277.00000000,89277.00000000,88847.00000000,88848.00000000,12.29062000
2023-01-02 23:00:00,88881.00000000,89016.00000000,88612.00000000,88655.00000000,9.89482000
2023-01-03 00:00:00,88665.00000000,88838.00000000,88560.00000000,88664.00000000,8.24623000
2023-01-03 01:00:00,88667.00000000,88709.00000000,88553.00000000,88616.00000000,4.11880000
2023-01-03 02:00:00,88646.00000000,88734.00000000,88578.00000000,88618.00000000,3.96105000
2023-01-03 03:00:00,88602.00000000,88639.00000000,88495.00000000,88568.00000000,6.08275000
2023-01-03 04:00:00,88569.00000000,88597.00000000,88526.00000000,88563.00000000,4.58374000
2023-01-03 05:00:00,88561.00000000,88771.00000000,88550.00000000,88771.00000000,1.22061000
2023-01-03 06:00:00,88772.00000000,89000.00000000,88772.00000000,88782.00000000,5.17706000
2023-01-03 07:00:00,88800.00000000,88840.00000000,88681.00000000,88798.00000000,1.19777000
2023-01-03 08:00:00,88800.00000000,88854.00000000,88680.00000000,88755.00000000,3.00846000
2023-01-03 09:00:00,88766.00000000,88965.00000000,88732.00000000,88921.00000000,3.37361000
2023-01-03 10:00:00,88921.00000000,88951.00000000,88724.00000000,88730.00000000,6.49508000
2023-01-03 11:00:00,88733.00000000,88917.00000000,88719.00000000,88875.00000000,13.54076000
2023-01-03 12:00:00,88856.00000000,89500.00000000,88847.00000000,89472.00000000,57.27099000
2023-01-03 13:00:00,89489.00000000,89637.00000000,89388.00000000,89457.00000000,34.85922000
2023-01-03 14:00:00,89457.00000000,89627.00000000,89115.00000000,89207.00000000,29.18334000
2023-01-03 15:00:00,89205.00000000,89446.00000000,89100.00000000,89446.00000000,20.78084000
2023-01-03 16:00:00,89417.00000000,89600.00000000,89371.00000000,89440.00000000,23.86897000
2023-01-03 17:00:00,89425.00000000,89789.00000000,89407.00000000,89600.00000000,33.56344000
2023-01-03 18:00:00,89601.00000000,89817.00000000,89529.00000000,89799.00000000,20.76162000
2023-01-03 19:00:00,89772.00000000,90052.00000000,89731.00000000,89992.00000000,17.53580000
2023-01-03 20:00:00,89994.00000000,90252.00000000,89951.00000000,90214.00000000,12.47681000
2023-01-03 21:00:00,90214.00000000,90411.00000000,90183.00000000,90350.00000000,9.57110000
2023-01-03 22:00:00,90350.00000000,90429.00000000,90241.00000000,90288.00000000,8.72438000
2023-01-03 23:00:00,90279.00000000,90433.00000000,90256.00000000,90298.00000000,11.57372000
2023-01-04 00:00:00,90302.00000000,90343.00000000,89866.00000000,89880.00000000,14.95408000
2023-01-04 01:00:00,89893.00000000,90200.00000000,89851.00000000,90162.00000000,23.93302000
2023-01-04 02:00:00,90184.00000000,90498.00000000,90166.00000000,90441.00000000,18.63224000
2023-01-04 03:00:00,90423.00000000,91208.00000000,90417.00000000,91175.00000000,32.04059000
2023-01-04 04:00:00,91135.00000000,91348.00000000,91102.00000000,91146.00000000,18.90628000
2023-01-04 05:00:00,91138.00000000,91138.00000000,91001.00000000,91094.00000000,6.76010000
2023-01-04 06:00:00,91108.00000000,91216.00000000,91069.00000000,91216.00000000,8.01478000
2023-01-04 07:00:00,91221.00000000,91286.00000000,91043.00000000,91108.00000000,2.40951000
2023-01-04 08:00:00,91136.00000000,91303.00000000,90943.00000000,90951.00000000,9.36536000
2023-01-04 09:00:00,90955.00000000,91025.00000000,90835.00000000,90876.00000000,8.34349000
2023-01-04 10:00:00,90876.00000000,90930.00000000,90722.00000000,90794.00000000,10.95919000
2023-01-04 11:00:00,90785.00000000,90855.00000000,90655.00000000,90657.00000000,14.38359000
2023-01-04 12:00:00,90658.00000000,91163.00000000,90596.00000000,91116.00000000,35.93140000
2023-01-04 13:00:00,91116.00000000,91699.00000000,91094.00000000,91636.00000000,63.82172000
2023-01-04 14:00:00,91692.00000000,91894.00000000,91359.00000000,91711.00000000,27.74118000
2023-01-04 15:00:00,91669.00000000,91957.00000000,91449.00000000,91859.00000000,31.70026000
2023-01-04 16:00:00,91851.00000000,91967.00000000,91660.00000000,91871.00000000,22.26916000
2023-01-04 17:00:00,91853.00000000,92584.00000000,91852.00000000,92427.00000000,45.35271000
2023-01-04 18:00:00,92392.00000000,92739.00000000,92238.00000000,92672.00000000,34.78450000
2023-01-04 19:00:00,92696.00000000,92890.00000000,91627.00000000,91929.00000000,43.61506000
2023-01-04 20:00:00,91899.00000000,91980.00000000,91304.00000000,91450.00000000,21.53619000
2023-01-04 21:00:00,91415.00000000,91424.00000000,91151.00000000,91226.00000000,17.86779000
2023-01-04 22:00:00,91225.00000000,91337.00000000,91154.00000000,91258.00000000,8.01871000
2023-01-04 23:00:00,91246.00000000,91503.00000000,91169.00000000,91362.00000000,13.51953000
2023-01-05 00:00:00,91371.00000000,91488.00000000,91207.00000000,91228.00000000,7.87160000
2023-01-05 01:00:00,91221.00000000,91378.00000000,91125.00000000,91274.00000000,8.43366000
2023-01-05 02:00:00,91262.00000000,91322.00000000,91184.00000000,91245.00000000,11.03399000
2023-01-05 03:00:00,91245.00000000,91259.00000000,91167.00000000,91227.00000000,3.47195000
2023-01-05 04:00:00,91218.00000000,91284.00000000,91184.00000000,91241.00000000,1.58550000
2023-01-05 05:00:00,91242.00000000,91324.00000000,91209.00000000,91303.00000000,2.85649000
2023-01-05 06:00:00,91305.00000000,91312.00000000,91125.00000000,91125.00000000,2.38082000
2023-01-05 07:00:00,91116.00000000,91125.00000000,90978.00000000,91074.00000000,8.91066000
2023-01-05 08:00:00,91074.00000000,91115.00000000,90913.00000000,90965.00000000,4.54059000
2023-01-05 09:00:00,90944.00000000,90963.00000000,90784.00000000,90850.00000000,7.14735000
2023-01-05 10:00:00,90869.00000000,91054.00000000,90836.00000000,91010.00000000,7.41205000
