timestamp,open,high,low,close,volume
2020-10-13 10:00:00,63606.00000000,63606.00000000,60280.00000000,61340.00000000,0.00357300
2020-10-13 11:00:00,61340.00000000,63094.00000000,46208.00000000,60876.00000000,0.67440700
2020-10-13 12:00:00,62239.00000000,63500.00000000,60834.00000000,63500.00000000,0.02773900
2020-10-13 13:00:00,63500.00000000,63500.00000000,61960.00000000,63500.00000000,0.17857200
2020-10-13 14:00:00,62500.00000000,63500.00000000,61718.00000000,63500.00000000,0.12173200
2020-10-13 15:00:00,63500.00000000,64046.00000000,62941.00000000,63888.00000000,0.19690400
2020-10-13 16:00:00,63888.00000000,63888.00000000,63001.00000000,63423.00000000,0.09201600
2020-10-13 17:00:00,63400.00000000,63406.00000000,62600.00000000,63406.00000000,0.17287900
2020-10-13 18:00:00,63200.00000000,63877.00000000,62901.00000000,63423.00000000,0.13656300
2020-10-13 19:00:00,63422.00000000,64058.00000000,63300.00000000,63963.00000000,0.67180600
2020-10-13 20:00:00,63991.00000000,63994.00000000,63180.00000000,63983.00000000,0.07510000
2020-10-13 21:00:00,63996.00000000,64059.00000000,63996.00000000,64059.00000000,0.04865800
2020-10-13 22:00:00,63200.00000000,64059.00000000,63006.00000000,63888.00000000,0.45820800
2020-10-13 23:00:00,63888.00000000,64059.00000000,63500.00000000,63921.00000000,0.01791600
2020-10-14 00:00:00,63920.00000000,63921.00000000,63919.00000000,63921.00000000,0.02019500
2020-10-14 01:00:00,63921.00000000,63921.00000000,63778.00000000,63778.00000000,0.00783000
2020-10-14 02:00:00,63793.00000000,63793.00000000,63679.00000000,63679.00000000,0.11422900
2020-10-14 03:00:00,63679.00000000,63679.00000000,63299.00000000,63299.00000000,0.16171000
2020-10-14 04:00:00,63381.00000000,63606.00000000,63381.00000000,63606.00000000,0.43892600
2020-10-14 05:00:00,63451.00000000,63451.00000000,63451.00000000,63451.00000000,0.05551500
2020-10-14 06:00:00,63451.00000000,63451.00000000,63451.00000000,63451.00000000,0.00000000
2020-10-14 07:00:00,63562.00000000,63562.00000000,63562.00000000,63562.00000000,0.01573200
2020-10-14 08:00:00,63562.00000000,63562.00000000,63562.00000000,63562.00000000,0.00000000
2020-10-14 09:00:00,63562.00000000,63562.00000000,63562.00000000,63562.00000000,0.00000000
2020-10-14 10:00:00,63486.00000000,63486.00000000,63003.00000000,63412.00000000,0.10694300
2020-10-14 11:00:00,63486.00000000,63486.00000000,62680.00000000,63398.00000000,0.01695400
2020-10-14 12:00:00,63397.00000000,63472.00000000,62680.00000000,63344.00000000,0.83294300
2020-10-14 13:00:00,63476.00000000,64059.00000000,62677.00000000,64059.00000000,0.48910700
2020-10-14 14:00:00,64059.00000000,64300.00000000,63484.00000000,63735.00000000,1.76822500
2020-10-14 15:00:00,63802.00000000,63802.00000000,63326.00000000,63567.00000000,0.50274400
2020-10-14 16:00:00,63200.00000000,63679.00000000,63138.00000000,63608.00000000,0.46645600
2020-10-14 17:00:00,63608.00000000,63732.00000000,63202.00000000,63731.00000000,0.24472400
2020-10-14 18:00:00,63731.00000000,63732.00000000,63063.00000000,63500.00000000,0.07227200
2020-10-14 19:00:00,63500.00000000,64097.00000000,63388.00000000,63971.00000000,0.48793300
2020-10-14 20:00:00,64097.00000000,64097.00000000,63308.00000000,63900.00000000,0.36318900
2020-10-14 21:00:00,64167.00000000,64314.00000000,64167.00000000,64190.00000000,0.69350700
2020-10-14 22:00:00,64190.00000000,64190.00000000,63504.00000000,63504.00000000,0.14434000
2020-10-14 23:00:00,64067.00000000,64068.00000000,63506.00000000,64068.00000000,0.02198600
2020-10-15 00:00:00,64068.00000000,64123.00000000,63507.00000000,64114.00000000,0.01981300
2020-10-15 01:00:00,63821.00000000,64123.00000000,63821.00000000,64026.00000000,0.03797600
2020-10-15 02:00:00,63877.00000000,64093.00000000,63798.00000000,64093.00000000,0.01988700
2020-10-15 03:00:00,63939.00000000,64010.00000000,63939.00000000,64010.00000000,0.00243700
2020-10-15 04:00:00,64010.00000000,64010.00000000,64010.00000000,64010.00000000,0.00000000
2020-10-15 05:00:00,64065.00000000,64123.00000000,64065.00000000,64123.00000000,0.00780200
2020-10-15 06:00:00,64123.00000000,64269.00000000,63854.00000000,64269.00000000,0.02284300
2020-10-15 07:00:00,64269.00000000,64269.00000000,64269.00000000,64269.00000000,0.00000000
2020-10-15 08:00:00,64055.00000000,64055.00000000,64055.00000000,64055.00000000,0.00123800
2020-10-15 09:00:00,63605.00000000,63605.00000000,63505.00000000,63505.00000000,0.04474600
2020-10-15 10:00:00,63936.00000000,63936.00000000,63806.00000000,63870.00000000,0.09444900
2020-10-15 11:00:00,63852.00000000,64078.00000000,63852.00000000,64001.00000000,0.20821200
2020-10-15 12:00:00,63941.00000000,64580.00000000,63941.00000000,64580.00000000,1.02269100
2020-10-15 13:00:00,64580.00000000,64580.00000000,64332.00000000,64580.00000000,0.05121300
2020-10-15 14:00:00,64570.00000000,64641.00000000,64279.00000000,64575.00000000,0.48256300
2020-10-15 15:00:00,64640.00000000,64640.00000000,64270.00000000,64640.00000000,0.13185200
2020-10-15 16:00:00,64573.00000000,64640.00000000,64459.00000000,64507.00000000,1.63342000
2020-10-15 17:00:00,64517.00000000,65000.00000000,64517.00000000,65000.00000000,3.20700500
2020-10-15 18:00:00,64990.00000000,65071.00000000,64900.00000000,65071.00000000,0.71591800
2020-10-15 19:00:00,65075.00000000,65384.00000000,65071.00000000,65384.00000000,0.22012200
2020-10-15 20:00:00,65644.00000000,65764.00000000,65528.00000000,65528.00000000,0.86213300
2020-10-15 21:00:00,65354.00000000,65516.00000000,65048.00000000,65155.00000000,1.42440000
2020-10-15 22:00:00,65235.00000000,65467.00000000,65187.00000000,65187.00000000,0.28659600
2020-10-15 23:00:00,65187.00000000,65395.00000000,65155.00000000,65314.00000000,0.03361900
2020-10-16 00:00:00,65334.00000000,65334.00000000,65200.00000000,65282.00000000,0.04544000
2020-10-16 01:00:00,65372.00000000,65560.00000000,65372.00000000,65509.00000000,0.02459700
2020-10-16 02:00:00,65435.00000000,65440.00000000,65277.00000000,65323.00000000,0.08396300
