timestamp,open,high,low,close,volume
2024-01-01 00:00:00,209248.00000000,210599.00000000,209225.00000000,210558.00000000,2.36640000
2024-01-01 01:00:00,210456.00000000,211799.00000000,210277.00000000,210542.00000000,4.48915000
2024-01-01 02:00:00,210541.00000000,210571.00000000,209746.00000000,210166.00000000,4.03413000
2024-01-01 03:00:00,210162.00000000,210184.00000000,208656.00000000,209315.00000000,3.46848000
2024-01-01 04:00:00,209340.00000000,209727.00000000,208829.00000000,209701.00000000,1.61213000
2024-01-01 05:00:00,209764.00000000,209784.00000000,208812.00000000,208973.00000000,1.01058000
2024-01-01 06:00:00,208899.00000000,209917.00000000,208890.00000000,209844.00000000,0.44514000
2024-01-01 07:00:00,209917.00000000,210330.00000000,209917.00000000,210238.00000000,0.53673000
2024-01-01 08:00:00,210265.00000000,210550.00000000,210169.00000000,210550.00000000,0.43693000
2024-01-01 09:00:00,210581.00000000,211261.00000000,210522.00000000,211003.00000000,1.00704000
2024-01-01 10:00:00,211081.00000000,211546.00000000,211010.00000000,211280.00000000,2.07863000
2024-01-01 11:00:00,211315.00000000,211544.00000000,210588.00000000,211048.00000000,2.99137000
2024-01-01 12:00:00,211100.00000000,211544.00000000,210689.00000000,211083.00000000,1.69407000
2024-01-01 13:00:00,211068.00000000,211401.00000000,210889.00000000,211080.00000000,4.68427000
2024-01-01 14:00:00,211051.00000000,211051.00000000,210372.00000000,210521.00000000,2.54269000
2024-01-01 15:00:00,210517.00000000,211667.00000000,210436.00000000,211275.00000000,2.72095000
2024-01-01 16:00:00,211384.00000000,211586.00000000,210622.00000000,210908.00000000,2.72692000
2024-01-01 17:00:00,210976.00000000,211798.00000000,210906.00000000,211636.00000000,3.21197000
2024-01-01 18:00:00,211636.00000000,213400.00000000,211636.00000000,212953.00000000,6.18304000
2024-01-01 19:00:00,212975.00000000,215098.00000000,212975.00000000,214981.00000000,10.29107000
2024-01-01 20:00:00,214991.00000000,216388.00000000,214990.00000000,215698.00000000,8.81482000
2024-01-01 21:00:00,215700.00000000,216072.00000000,214610.00000000,215188.00000000,8.04621000
2024-01-01 22:00:00,215223.00000000,215463.00000000,214000.00000000,214802.00000000,6.08170000
2024-01-01 23:00:00,214840.00000000,217799.00000000,214840.00000000,217790.00000000,11.33080000
2024-01-02 00:00:00,217733.00000000,221522.00000000,217669.00000000,221035.00000000,32.13779000
2024-01-02 01:00:00,221001.00000000,222537.00000000,219500.00000000,220013.00000000,16.10367000
2024-01-02 02:00:00,220045.00000000,222258.00000000,220045.00000000,222245.00000000,8.76551000
2024-01-02 03:00:00,222281.00000000,222749.00000000,221045.00000000,222150.00000000,5.08782000
2024-01-02 04:00:00,222220.00000000,222437.00000000,221077.00000000,221182.00000000,1.96801000
2024-01-02 05:00:00,221106.00000000,221796.00000000,220891.00000000,221123.00000000,1.83096000
2024-01-02 06:00:00,221123.00000000,221937.00000000,220945.00000000,221342.00000000,3.98448000
2024-01-02 07:00:00,221337.00000000,223525.00000000,221284.00000000,222845.00000000,6.06320000
2024-01-02 08:00:00,222842.00000000,224500.00000000,222338.00000000,224003.00000000,8.77991000
